team,player_name,tm_player_id,position,position_group,market_value_eur,recent_matches,recent_minutes,recent_goals,recent_assists,goals_per_90,assists_per_90,goal_contributions_per_90,match_fitness_score,attacking_form_score,club_form_score,recent_activity_low,club_form_reference_date,recent_window_days
Australia,LECKIE Mathew,126214,FW,FW,700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Australia,METCALFE Connor,522223,MF,MF,0.0,13.0,335.0,0.0,1.0,0.0,0.26865671641791045,0.26865671641791045,0.44993848470788295,0.3810114277223065,0.4258140147629312,False,2026-06-01,180
Australia,TOURE Mohamed,742770,FW,FW,1700000.0,2.0,63.0,1.0,0.0,0.5,0.0,0.5,-0.03289949176814835,1.2784755137323565,0.4260817601570283,True,2026-06-01,180
Australia,HRUSTIC Ajdin,265625,FW,FW,600000.0,16.0,1436.0,3.0,1.0,0.18802228412256267,0.06267409470752089,0.25069637883008355,0.873077491186664,0.31133679655035185,0.6764682480639548,False,2026-06-01,180
Australia,MABIL Awer,255729,FW,FW,1300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Australia,IZZO Paul,181921,GK,GK,600000.0,5.0,450.0,0.0,0.0,0.0,0.0,0.0,0.5356482517160291,-0.6612049302248484,0.4159629335219414,False,2026-06-01,180
Australia,ONEILL Aiden,385918,MF,MF,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.039937772664217,True,2026-06-01,180
Australia,DEVLIN Cameron,399162,MF,MF,1200000.0,11.0,972.0,1.0,0.0,0.09259259259259259,0.0,0.09259259259259259,0.7595391683842578,-0.30200484801055116,0.3879987626460747,False,2026-06-01,180
Australia,TREWIN Kai,691326,DF,DF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,BEHICH Aziz,136834,DF,DF,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,IRANKUNDA Nestory,956920,FW,FW,6000000.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.06958796838424432,-0.6612049302248484,-0.18618954612893812,True,2026-06-01,180
Australia,BEACH Patrick,983578,GK,GK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,SOUTTAR Harry,298091,DF,DF,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2438708416700306,-0.6612049302248484,-1.1856042505255124,True,2026-06-01,180
Australia,VOLPATO Cristian,746891,FW,FW,4500000.0,16.0,756.0,2.0,1.0,0.23809523809523808,0.11904761904761904,0.35714285714285715,0.6864476614218727,0.7242811011731551,0.6996893653348215,False,2026-06-01,180
