base_total_goals,share_scale,mismatch_total_bonus,mismatch_scale,draw_boost_max,draw_boost_scale,status,error,n_matches,accuracy,mean_brier_score,mean_log_loss,mean_actual_outcome_probability,predicted_draw_rate,actual_draw_rate,draw_calibration_error,goal_mae,goal_rmse
2.55,320,0.7,500,0.045,220,ok,,866,0.6004618937644342,0.5366496048105674,0.9123363847835848,0.43949677742959004,0.24732938033688312,0.22632794457274827,0.02100143576413485,0.9607827448750438,1.2720754392995346
2.55,320,0.9,500,0.045,300,ok,,866,0.6004618937644342,0.5368910378879255,0.9123374624199537,0.4387985135449978,0.2507807218708692,0.22632794457274827,0.024452777298120926,0.9598418418520654,1.2688887084233047
2.55,320,0.5,500,0.035,100,ok,,866,0.6004618937644342,0.536166377686711,0.9123375108722986,0.4411377816687453,0.2360521624962207,0.22632794457274827,0.009724217923472445,0.960250196562424,1.2764874891308509
2.65,320,0.7,800,0.0,100,ok,,866,0.6004618937644342,0.5360665788743617,0.9123511764253769,0.44271444819283207,0.2251286297026062,0.22632794457274827,0.0011993148701420764,0.9602548739717228,1.2724336273227819
2.65,320,0.7,800,0.0,150,ok,,866,0.6004618937644342,0.5360665788743617,0.9123511764253769,0.44271444819283207,0.2251286297026062,0.22632794457274827,0.0011993148701420764,0.9602548739717228,1.2724336273227819
2.65,320,0.7,800,0.0,220,ok,,866,0.6004618937644342,0.5360665788743617,0.9123511764253769,0.44271444819283207,0.2251286297026062,0.22632794457274827,0.0011993148701420764,0.9602548739717228,1.2724336273227819
2.65,320,0.7,800,0.0,300,ok,,866,0.6004618937644342,0.5360665788743617,0.9123511764253769,0.44271444819283207,0.2251286297026062,0.22632794457274827,0.0011993148701420764,0.9602548739717228,1.2724336273227819
2.55,320,0.5,500,0.025,100,ok,,866,0.6004618937644342,0.5361204169793463,0.9123516225278289,0.44154428423996334,0.2331086191241343,0.22632794457274827,0.0067806745513860345,0.960250196562424,1.2764874891308509
2.65,320,0.5,800,0.035,150,ok,,866,0.6004618937644342,0.5363947912071725,0.9123531765982671,0.44012327490660863,0.2394139832279147,0.22632794457274827,0.013086038655166443,0.9608043437145053,1.274576332420297
2.55,320,0.7,650,0.015,220,ok,,866,0.6004618937644342,0.5363749554752621,0.9123561670641606,0.4405005728885116,0.23573800101598086,0.22632794457274827,0.00941005644323259,0.9539641302536027,1.2709669999875879
2.75,320,0.5,800,0.045,300,ok,,866,0.6004618937644342,0.5367576775336487,0.9123572372301055,0.4389917658031364,0.24697828407264982,0.22632794457274827,0.020650339499901554,0.9719852119511684,1.27668305969383
2.55,320,0.9,650,0.015,300,ok,,866,0.6004618937644342,0.5364669409718813,0.9123713869187279,0.4401851518694531,0.23696450116966292,0.22632794457274827,0.010636556596914648,0.9536377864992666,1.2695762384519618
2.55,320,0.7,650,0.0,100,ok,,866,0.6004618937644342,0.5361633144691892,0.9123876439140431,0.442000749652726,0.22802740941750968,0.22632794457274827,0.0016994648447614114,0.9539641302536027,1.2709669999875879
2.55,320,0.7,650,0.0,150,ok,,866,0.6004618937644342,0.5361633144691892,0.9123876439140431,0.442000749652726,0.22802740941750968,0.22632794457274827,0.0016994648447614114,0.9539641302536027,1.2709669999875879
2.55,320,0.7,650,0.0,220,ok,,866,0.6004618937644342,0.5361633144691892,0.9123876439140431,0.442000749652726,0.22802740941750968,0.22632794457274827,0.0016994648447614114,0.9539641302536027,1.2709669999875879
2.55,320,0.7,650,0.0,300,ok,,866,0.6004618937644342,0.5361633144691892,0.9123876439140431,0.442000749652726,0.22802740941750968,0.22632794457274827,0.0016994648447614114,0.9539641302536027,1.2709669999875879
2.45,320,0.7,500,0.035,100,ok,,866,0.6004618937644342,0.5363585490575105,0.9123974170637458,0.44033035006772925,0.2401212646239815,0.22632794457274827,0.013793320051233238,0.9502700458568376,1.2715253492475846
2.55,320,0.5,500,0.045,100,ok,,866,0.6004618937644342,0.5362589225492637,0.9124006347092587,0.44073127909752724,0.23899570586830715,0.22632794457274827,0.012667761295558883,0.960250196562424,1.2764874891308509
2.65,320,0.5,800,0.015,220,ok,,866,0.6004618937644342,0.5363069118705074,0.9124111465111283,0.44101219042538503,0.23299862761185983,0.22632794457274827,0.006670683039111558,0.9608043437145053,1.274576332420297
2.55,320,0.9,650,0.025,220,ok,,866,0.6004618937644342,0.5365923695435809,0.9124352792568229,0.43959268078087765,0.24080457092876587,0.22632794457274827,0.014476626356017597,0.9536377864992666,1.2695762384519618
2.45,320,0.7,500,0.015,150,ok,,866,0.6004618937644342,0.5363372907889368,0.9124368415791301,0.4407266899335559,0.23587284019933302,0.22632794457274827,0.009544895626584754,0.9502700458568376,1.2715253492475846
2.55,320,0.7,650,0.035,150,ok,,866,0.6004618937644342,0.5365480965610977,0.9124388330025307,0.43961314610153357,0.24215335663203572,0.22632794457274827,0.015825412059287447,0.9539641302536027,1.2709669999875879
2.65,320,0.9,650,0.045,300,ok,,866,0.6004618937644342,0.5369252713080145,0.9124399303010052,0.4385918392368886,0.24948452874368102,0.22632794457274827,0.023156584170932748,0.9641752385492177,1.2707674203770365
2.55,320,0.5,500,0.015,100,ok,,866,0.6004618937644342,0.5361210404271699,0.9124452866169653,0.44195078681118133,0.2301650757520479,0.22632794457274827,0.0038371311792996243,0.960250196562424,1.2764874891308509
2.65,320,0.9,800,0.025,300,ok,,866,0.6004618937644342,0.536636159831034,0.9124788762538903,0.4395440899985451,0.24013578645741834,0.22632794457274827,0.013807841884670075,0.9601890890843986,1.271908970092457
2.55,320,0.7,650,0.015,300,ok,,866,0.6004618937644342,0.5365134050275042,0.9124805401898652,0.4400929340884878,0.23703832565585872,0.22632794457274827,0.010710381083110454,0.9539641302536027,1.2709669999875879
2.45,320,0.7,500,0.0,100,ok,,866,0.6004618937644342,0.5362185938578476,0.9124933081662537,0.4417493927225298,0.22981886282167904,0.22632794457274827,0.0034909182489307744,0.9502700458568376,1.2715253492475846
2.45,320,0.7,500,0.0,150,ok,,866,0.6004618937644342,0.5362185938578476,0.9124933081662537,0.4417493927225298,0.22981886282167904,0.22632794457274827,0.0034909182489307744,0.9502700458568376,1.2715253492475846
2.45,320,0.7,500,0.0,220,ok,,866,0.6004618937644342,0.5362185938578476,0.9124933081662537,0.4417493927225298,0.22981886282167904,0.22632794457274827,0.0034909182489307744,0.9502700458568376,1.2715253492475846
2.45,320,0.7,500,0.0,300,ok,,866,0.6004618937644342,0.5362185938578476,0.9124933081662537,0.4417493927225298,0.22981886282167904,0.22632794457274827,0.0034909182489307744,0.9502700458568376,1.2715253492475846
2.65,320,0.7,800,0.025,300,ok,,866,0.6004618937644342,0.5366417765135875,0.9124943271718234,0.439530573615359,0.2401468234331879,0.22632794457274827,0.013818878860439643,0.9602548739717228,1.2724336273227819
2.65,320,0.9,800,0.035,220,ok,,866,0.6004618937644342,0.5366914098554042,0.9124974709417452,0.4392226993757553,0.24310897312326937,0.22632794457274827,0.016781028550521104,0.9601890890843986,1.271908970092457
2.45,320,0.9,500,0.025,300,ok,,866,0.6004618937644342,0.536759911301209,0.9124998994399525,0.4391259252384318,0.24436133454351178,0.22632794457274827,0.018033389970763508,0.9493291428338594,1.2680921136424779
2.65,320,0.5,800,0.025,220,ok,,866,0.6004618937644342,0.5365122457708833,0.9125022597344693,0.4400107480695767,0.23813902201084064,0.22632794457274827,0.011811077438092371,0.9608043437145053,1.274576332420297
2.55,320,0.5,500,0.025,150,ok,,866,0.6004618937644342,0.5363217668860935,0.9125040622275572,0.4408517923287869,0.23583972299000824,0.22632794457274827,0.009511778417259975,0.960250196562424,1.2764874891308509
2.55,320,0.5,500,0.015,150,ok,,866,0.6004618937644342,0.5362246124231693,0.9125077289285628,0.4415352916644755,0.2318037380715722,0.22632794457274827,0.005475793498823933,0.960250196562424,1.2764874891308509
2.45,320,0.9,500,0.045,150,ok,,866,0.6004618937644342,0.5367381126440312,0.9125100584304199,0.4392371598543338,0.24750507294589208,0.22632794457274827,0.02117712837314381,0.9493291428338594,1.2680921136424779
2.65,320,0.7,800,0.035,220,ok,,866,0.6004618937644342,0.5366969765325086,0.9125129075573141,0.43920917963341993,0.243120010099039,0.22632794457274827,0.016792065526290728,0.9602548739717228,1.2724336273227819
2.65,320,0.5,800,0.015,300,ok,,866,0.6004618937644342,0.5364359897229608,0.9125194796285478,0.44060419925195526,0.2342989522517377,0.22632794457274827,0.007971007678989422,0.9608043437145053,1.274576332420297
2.65,320,0.7,650,0.045,300,ok,,866,0.6004618937644342,0.5369689193976486,0.912543135924817,0.43850450474092284,0.24955399628911124,0.22632794457274827,0.023226051716362967,0.9643838816300927,1.272113024363216
2.45,320,0.7,500,0.045,100,ok,,866,0.6004618937644342,0.5365033268123741,0.9125435395559159,0.43992490930921485,0.24306480799606797,0.22632794457274827,0.016736863423319703,0.9502700458568376,1.2715253492475846
2.55,320,0.7,650,0.025,220,ok,,866,0.6004618937644342,0.5366387303789721,0.9125444018405985,0.4395004550457019,0.24087839541496167,0.22632794457274827,0.014550450842213403,0.9539641302536027,1.2709669999875879
2.45,320,0.7,500,0.025,150,ok,,866,0.6004618937644342,0.5365033512649904,0.9125464922740696,0.4400448880742398,0.239908825117769,0.22632794457274827,0.01358088054502074,0.9502700458568376,1.2715253492475846
2.65,320,0.5,800,0.045,150,ok,,866,0.6004618937644342,0.5366118329173389,0.9125490155145174,0.43944010946304046,0.2434499681463507,0.22632794457274827,0.01712202357360243,0.9608043437145053,1.274576332420297
2.45,320,0.7,500,0.015,220,ok,,866,0.6004618937644342,0.53649456673189,0.9125704207842454,0.440249796158284,0.23752945442015017,0.22632794457274827,0.011201509847401897,0.9502700458568376,1.2715253492475846
2.65,320,0.5,800,0.0,100,ok,,866,0.6004618937644342,0.5361829816698206,0.9125949853178086,0.4425143539590974,0.2252880360133887,0.22632794457274827,0.0010399085593595647,0.9608043437145053,1.274576332420297
2.65,320,0.5,800,0.0,150,ok,,866,0.6004618937644342,0.5361829816698206,0.9125949853178086,0.4425143539590974,0.2252880360133887,0.22632794457274827,0.0010399085593595647,0.9608043437145053,1.274576332420297
2.65,320,0.5,800,0.0,220,ok,,866,0.6004618937644342,0.5361829816698206,0.9125949853178086,0.4425143539590974,0.2252880360133887,0.22632794457274827,0.0010399085593595647,0.9608043437145053,1.274576332420297
2.65,320,0.5,800,0.0,300,ok,,866,0.6004618937644342,0.5361829816698206,0.9125949853178086,0.4425143539590974,0.2252880360133887,0.22632794457274827,0.0010399085593595647,0.9608043437145053,1.274576332420297
2.65,320,0.5,500,0.045,300,ok,,866,0.6004618937644342,0.5368457531943204,0.9126006500843834,0.43903888790176593,0.24740469149875066,0.22632794457274827,0.021076746926002393,0.9725468240416328,1.2784519423298764
2.55,320,0.9,650,0.045,150,ok,,866,0.6004618937644342,0.5367684364120654,0.9126038154102804,0.4390232213965262,0.24611551706427595,0.22632794457274827,0.019787572491527683,0.9536377864992666,1.2695762384519618
2.55,320,0.5,500,0.015,220,ok,,866,0.6004618937644342,0.5363596640081394,0.9126042131552775,0.4410575120354739,0.23346035229238937,0.22632794457274827,0.007132407719641104,0.960250196562424,1.2764874891308509
2.65,320,0.5,650,0.035,300,ok,,866,0.6004618937644342,0.53677198481887,0.9126086423545652,0.4391658606549939,0.2440916905810851,0.22632794457274827,0.017763746008336828,0.9653340005719985,1.2756840629941073
2.65,320,0.5,650,0.045,220,ok,,866,0.6004618937644342,0.5367746382377634,0.9126105797129185,0.43911662284918485,0.2461979941536842,0.22632794457274827,0.01987004958093594,0.9653340005719985,1.2756840629941073
2.55,320,0.5,500,0.035,150,ok,,866,0.6004618937644342,0.5364884894349373,0.9126171600147871,0.4401682929930984,0.23987570790844426,0.22632794457274827,0.01354776333569599,0.960250196562424,1.2764874891308509
2.45,320,0.9,500,0.035,220,ok,,866,0.6004618937644342,0.5368955731920727,0.9126465757572864,0.4388057829268233,0.24733452120936286,0.22632794457274827,0.021006576636614593,0.9493291428338594,1.2680921136424779
2.55,320,0.9,650,0.025,300,ok,,866,0.6004618937644342,0.5368563956645744,0.9126979318834114,0.4389132345042832,0.24297177866189565,0.22632794457274827,0.01664383408914738,0.9536377864992666,1.2695762384519618
2.45,320,0.7,500,0.015,300,ok,,866,0.6004618937644342,0.5366368904069875,0.9126995132608683,0.43984215438124413,0.23882977906002803,0.22632794457274827,0.012501834487279762,0.9502700458568376,1.2715253492475846
2.55,320,0.5,500,0.015,300,ok,,866,0.6004618937644342,0.5364865621517965,0.9127071301879308,0.4406492584116544,0.23476067693226724,0.22632794457274827,0.008432732359518968,0.960250196562424,1.2764874891308509
2.55,320,0.7,650,0.045,150,ok,,866,0.6004618937644342,0.5368145251163989,0.9127128560867473,0.4389309736583357,0.24618934155047176,0.22632794457274827,0.01986139697772349,0.9539641302536027,1.2709669999875879
2.55,320,0.5,500,0.025,220,ok,,866,0.6004618937644342,0.5365826168272249,0.9127249346390548,0.4400554929471176,0.2386007466913702,0.22632794457274827,0.012272802118621945,0.960250196562424,1.2764874891308509
2.55,320,0.5,650,0.025,100,ok,,866,0.6004618937644342,0.5364712019153879,0.9127331051588052,0.440340307721831,0.2359633828840811,0.22632794457274827,0.009635438311332845,0.9549142491955085,1.2748182666129824
2.65,320,0.5,800,0.025,300,ok,,866,0.6004618937644342,0.5367612615494708,0.9127391705747488,0.43933076278052713,0.2403062297439704,0.22632794457274827,0.013978285171222127,0.9608043437145053,1.274576332420297
2.55,320,0.5,500,0.0,100,ok,,866,0.6004618937644342,0.5362093208898827,0.9127405894214548,0.4425605406680084,0.22574976069391822,0.22632794457274827,0.0005781838788300464,0.960250196562424,1.2764874891308509
2.55,320,0.5,500,0.0,150,ok,,866,0.6004618937644342,0.5362093208898827,0.9127405894214548,0.4425605406680084,0.22574976069391822,0.22632794457274827,0.0005781838788300464,0.960250196562424,1.2764874891308509
2.55,320,0.5,500,0.0,220,ok,,866,0.6004618937644342,0.5362093208898827,0.9127405894214548,0.4425605406680084,0.22574976069391822,0.22632794457274827,0.0005781838788300464,0.960250196562424,1.2764874891308509
2.55,320,0.5,500,0.0,300,ok,,866,0.6004618937644342,0.5362093208898827,0.9127405894214548,0.4425605406680084,0.22574976069391822,0.22632794457274827,0.0005781838788300464,0.960250196562424,1.2764874891308509
2.55,320,0.5,650,0.035,100,ok,,866,0.6004618937644342,0.5365366377208366,0.9127502954528274,0.43993458359584836,0.23890692625616752,0.22632794457274827,0.012578981683419255,0.9549142491955085,1.2748182666129824
2.65,320,0.5,800,0.035,220,ok,,866,0.6004618937644342,0.5368157506845272,0.912757518440041,0.43900930571376845,0.24327941640982143,0.22632794457274827,0.016951471837073157,0.9608043437145053,1.274576332420297
2.45,320,0.7,500,0.035,150,ok,,866,0.6004618937644342,0.5367389550919727,0.9127698280826247,0.4393630862149239,0.24394481003620505,0.22632794457274827,0.017616865463456782,0.9502700458568376,1.2715253492475846
2.55,320,0.9,650,0.035,220,ok,,866,0.6004618937644342,0.5369540348468906,0.9127844180188086,0.4385925419263455,0.24594496532774665,0.22632794457274827,0.019617020754998382,0.9536377864992666,1.2695762384519618
2.55,320,0.5,650,0.015,100,ok,,866,0.6004618937644342,0.5364523444296264,0.9127949651023989,0.44074603184781386,0.23301983951199468,0.22632794457274827,0.006691894939246407,0.9549142491955085,1.2748182666129824
2.55,320,0.7,650,0.025,300,ok,,866,0.6004618937644342,0.5369033522944352,0.9128072345485672,0.43882105704566227,0.2430456031480914,0.22632794457274827,0.01671765857534313,0.9539641302536027,1.2709669999875879
2.45,320,0.7,500,0.025,220,ok,,866,0.6004618937644342,0.5368012159608765,0.9128276647689942,0.4392500651154534,0.24266984881913098,0.22632794457274827,0.01634190424638271,0.9502700458568376,1.2715253492475846
2.55,320,0.5,500,0.045,150,ok,,866,0.6004618937644342,0.5367247800697009,0.9128435705182806,0.43948479365740983,0.24391169282688024,0.22632794457274827,0.017583748254131976,0.960250196562424,1.2764874891308509
2.55,320,0.5,650,0.045,100,ok,,866,0.6004618937644342,0.5366486518459727,0.9128442482773692,0.4395288594698655,0.241850469628254,0.22632794457274827,0.01552252505550572,0.9549142491955085,1.2748182666129824
2.55,320,0.5,650,0.015,150,ok,,866,0.6004618937644342,0.5365739877519217,0.9128872373704534,0.4403315508457672,0.23465850183151904,0.22632794457274827,0.008330557258770771,0.9549142491955085,1.2748182666129824
2.55,320,0.7,650,0.035,220,ok,,866,0.6004618937644342,0.5370006500024114,0.9128936178148809,0.4385003372028921,0.24601878981394246,0.22632794457274827,0.019690845241194188,0.9539641302536027,1.2709669999875879
2.65,320,0.9,800,0.035,300,ok,,866,0.6004618937644342,0.5370854212943929,0.9129051274375057,0.4382705361946351,0.24614306394965102,0.22632794457274827,0.01981511937690275,0.9601890890843986,1.271908970092457
2.55,320,0.7,500,0.045,300,ok,,866,0.6004618937644342,0.5371846442936333,0.9129054155548053,0.4382692725654769,0.25123035425651663,0.22632794457274827,0.02490240968376836,0.9607827448750438,1.2720754392995346
2.65,320,0.9,800,0.045,220,ok,,866,0.6004618937644342,0.5370923811766002,0.9129114368944616,0.43822119219502237,0.24824936752225016,0.22632794457274827,0.02192142294950189,0.9601890890843986,1.271908970092457
2.65,320,0.7,800,0.035,300,ok,,866,0.6004618937644342,0.537091096638303,0.9129205952100452,0.4382570237843698,0.24615410092542062,0.22632794457274827,0.019826156352672347,0.9602548739717228,1.2724336273227819
2.65,320,0.7,800,0.045,220,ok,,866,0.6004618937644342,0.5370979754814081,0.9129268814274889,0.4382076743307308,0.24826040449801978,0.22632794457274827,0.021932459925271514,0.9602548739717228,1.2724336273227819
2.55,320,0.5,650,0.025,150,ok,,866,0.6004618937644342,0.53670265684776,0.9129345446564466,0.4396495060517532,0.23869448674995505,0.22632794457274827,0.012366542177206785,0.9549142491955085,1.2748182666129824
2.55,320,0.9,800,0.025,100,ok,,866,0.6004618937644342,0.5367388670161679,0.9129373309072202,0.4394059676290465,0.23813748302732943,0.22632794457274827,0.011809538454581159,0.9513394682951647,1.271847724764124
2.55,320,0.5,500,0.025,300,ok,,866,0.6004618937644342,0.5368280095008647,0.9129530379045724,0.4393750702407518,0.24076795442449994,0.22632794457274827,0.014440009851751673,0.960250196562424,1.2764874891308509
2.55,320,0.7,800,0.025,100,ok,,866,0.6004618937644342,0.5367449628373976,0.9129537749260987,0.43939162963090367,0.23814926180752033,0.22632794457274827,0.01182131723477206,0.9514052531824889,1.2723797283621996
2.55,320,0.9,800,0.035,100,ok,,866,0.6004618937644342,0.5368176518662843,0.9129757661410582,0.4390008135953054,0.24108102639941584,0.22632794457274827,0.014753081826667569,0.9513394682951647,1.271847724764124
2.55,320,0.9,800,0.015,100,ok,,866,0.6004618937644342,0.5367066566727451,0.9129776288625635,0.4398111216627876,0.235193939655243,0.22632794457274827,0.008865995082494721,0.9513394682951647,1.271847724764124
2.55,320,0.7,800,0.035,100,ok,,866,0.6004618937644342,0.5368237487004666,0.9129922104542351,0.4389864756660688,0.2410928051796068,0.22632794457274827,0.014764860606858526,0.9514052531824889,1.2723797283621996
2.55,320,0.7,800,0.015,100,ok,,866,0.6004618937644342,0.536712751481016,0.9129940725871589,0.43979678359573854,0.2352057184354339,0.22632794457274827,0.008877773862685623,0.9514052531824889,1.2723797283621996
2.55,320,0.5,500,0.035,220,ok,,866,0.6004618937644342,0.5369037489051749,0.913008408163891,0.4390534738587613,0.24374114109035103,0.22632794457274827,0.017413196517602758,0.960250196562424,1.2764874891308509
2.55,320,0.5,650,0.015,220,ok,,866,0.6004618937644342,0.5367279631962611,0.9130148480495655,0.43985490828981244,0.23631511605233618,0.22632794457274827,0.009987171479587914,0.9549142491955085,1.2748182666129824
2.55,320,0.5,650,0.0,100,ok,,866,0.6004618937644342,0.5365113925503977,0.9130415504100663,0.44135461803678805,0.228604524453865,0.22632794457274827,0.002276579881116736,0.9549142491955085,1.2748182666129824
2.55,320,0.5,650,0.0,150,ok,,866,0.6004618937644342,0.5365113925503977,0.9130415504100663,0.44135461803678805,0.228604524453865,0.22632794457274827,0.002276579881116736,0.9549142491955085,1.2748182666129824
2.55,320,0.5,650,0.0,220,ok,,866,0.6004618937644342,0.5365113925503977,0.9130415504100663,0.44135461803678805,0.228604524453865,0.22632794457274827,0.002276579881116736,0.9549142491955085,1.2748182666129824
2.55,320,0.5,650,0.0,300,ok,,866,0.6004618937644342,0.5365113925503977,0.9130415504100663,0.44135461803678805,0.228604524453865,0.22632794457274827,0.002276579881116736,0.9549142491955085,1.2748182666129824
2.55,320,0.9,800,0.045,100,ok,,866,0.6004618937644342,0.5369430112230941,0.9130906650849461,0.4385956595615644,0.24402456977150228,0.22632794457274827,0.017696625198754007,0.9513394682951647,1.271847724764124
2.55,320,0.9,800,0.015,150,ok,,866,0.6004618937644342,0.5368420223294715,0.9130925062228807,0.4393974738529594,0.23683260197476733,0.22632794457274827,0.010504657402019058,0.9513394682951647,1.271847724764124
2.45,320,0.9,500,0.035,300,ok,,866,0.6004618937644342,0.5373161264687982,0.9130958456216308,0.43785400718634704,0.25036861203574445,0.22632794457274827,0.024040667462996185,0.9493291428338594,1.2680921136424779
2.55,320,0.5,650,0.035,150,ok,,866,0.6004618937644342,0.5369008771127896,0.9130975860171047,0.4389674612577392,0.24273047166839107,0.22632794457274827,0.0164025270956428,0.9549142491955085,1.2748182666129824
2.45,320,0.7,500,0.025,300,ok,,866,0.6004618937644342,0.5370722931623466,0.913098084883019,0.4385706621537205,0.24483705655226076,0.22632794457274827,0.018509111979512494,0.9502700458568376,1.2715253492475846
2.45,320,0.7,500,0.045,150,ok,,866,0.6004618937644342,0.5370441022698837,0.9131036609042177,0.43868128435560794,0.24798079495464107,0.22632794457274827,0.021652850381892796,0.9502700458568376,1.2715253492475846
2.55,320,0.7,800,0.045,100,ok,,866,0.6004618937644342,0.5369491090702231,0.9131071096924364,0.4385813217012338,0.2440363485516932,0.22632794457274827,0.017708403978944937,0.9514052531824889,1.2723797283621996
2.55,320,0.7,800,0.015,150,ok,,866,0.6004618937644342,0.5368481274497632,0.9131089529360369,0.43938313647866817,0.23684438075495828,0.22632794457274827,0.010516436182210015,0.9514052531824889,1.2723797283621996
2.45,320,0.9,650,0.015,100,ok,,866,0.6004618937644342,0.5368845824026139,0.9131185423559347,0.4391496079275019,0.23821695114312127,0.22632794457274827,0.011889006570373006,0.9455093811751569,1.2705320361113803
2.55,320,0.5,650,0.015,300,ok,,866,0.6004618937644342,0.5368697516287984,0.9131421110433467,0.43944758408108636,0.23761544069221405,0.22632794457274827,0.011287496119465779,0.9549142491955085,1.2748182666129824
2.45,320,0.9,650,0.025,100,ok,,866,0.6004618937644342,0.536958469351081,0.9131474384497973,0.4387451094032227,0.2411604945152077,0.22632794457274827,0.014832549942459444,0.9455093811751569,1.2705320361113803
2.65,320,0.5,800,0.035,300,ok,,866,0.6004618937644342,0.5372118132088475,0.9131658545649889,0.43805732630909905,0.2463135072362031,0.22632794457274827,0.01998556266345483,0.9608043437145053,1.274576332420297
2.65,320,0.5,800,0.045,220,ok,,866,0.6004618937644342,0.5372174266114391,0.913171722222202,0.43800786335796027,0.24841981080880224,0.22632794457274827,0.02209186623605397,0.9608043437145053,1.274576332420297
2.65,320,0.5,650,0.045,300,ok,,866,0.6004618937644342,0.53730834204857,0.9131757217620152,0.43789003986045133,0.2500989680733178,0.22632794457274827,0.023771023500569505,0.9653340005719985,1.2756840629941073
2.55,320,0.9,800,0.025,150,ok,,866,0.6004618937644342,0.5369931826157398,0.9131759608152094,0.43871655461266623,0.24086858689320334,0.22632794457274827,0.014540642320455072,0.9513394682951647,1.271847724764124
2.55,320,0.9,800,0.0,100,ok,,866,0.6004618937644342,0.5367456683576616,0.9131912333099531,0.4404188527133991,0.2307786245971133,0.22632794457274827,0.004450680024365022,0.9513394682951647,1.271847724764124
2.55,320,0.9,800,0.0,150,ok,,866,0.6004618937644342,0.5367456683576616,0.9131912333099531,0.4404188527133991,0.2307786245971133,0.22632794457274827,0.004450680024365022,0.9513394682951647,1.271847724764124
2.55,320,0.9,800,0.0,220,ok,,866,0.6004618937644342,0.5367456683576616,0.9131912333099531,0.4404188527133991,0.2307786245971133,0.22632794457274827,0.004450680024365022,0.9513394682951647,1.271847724764124
2.55,320,0.9,800,0.0,300,ok,,866,0.6004618937644342,0.5367456683576616,0.9131912333099531,0.4404188527133991,0.2307786245971133,0.22632794457274827,0.004450680024365022,0.9513394682951647,1.271847724764124
2.55,320,0.7,800,0.025,150,ok,,866,0.6004618937644342,0.5369992956232597,0.9131924098160714,0.43870221776911955,0.24088036567339427,0.22632794457274827,0.014552421100646001,0.9514052531824889,1.2723797283621996
2.55,320,0.5,650,0.025,220,ok,,866,0.6004618937644342,0.5369950224005159,0.9132062133885056,0.43885510179182874,0.241455510451317,0.22632794457274827,0.015127565878568727,0.9549142491955085,1.2748182666129824
2.55,320,0.7,800,0.0,100,ok,,866,0.6004618937644342,0.5367517616464831,0.913207676593152,0.44040451454299095,0.23079040337730425,0.22632794457274827,0.00446245880455598,0.9514052531824889,1.2723797283621996
2.55,320,0.7,800,0.0,150,ok,,866,0.6004618937644342,0.5367517616464831,0.913207676593152,0.44040451454299095,0.23079040337730425,0.22632794457274827,0.00446245880455598,0.9514052531824889,1.2723797283621996
2.55,320,0.7,800,0.0,220,ok,,866,0.6004618937644342,0.5367517616464831,0.913207676593152,0.44040451454299095,0.23079040337730425,0.22632794457274827,0.00446245880455598,0.9514052531824889,1.2723797283621996
2.55,320,0.7,800,0.0,300,ok,,866,0.6004618937644342,0.5367517616464831,0.913207676593152,0.44040451454299095,0.23079040337730425,0.22632794457274827,0.00446245880455598,0.9514052531824889,1.2723797283621996
2.55,320,0.5,800,0.025,100,ok,,866,0.6004618937644342,0.536872607964341,0.9132126330263061,0.439181023716368,0.23831863373818554,0.22632794457274827,0.011990689165437274,0.9519547229252715,1.2746073357768357
2.45,320,0.9,500,0.045,220,ok,,866,0.6004618937644342,0.5373958914359223,0.9132143219175852,0.437805800800589,0.2524749156083436,0.22632794457274827,0.02614697103559535,0.9493291428338594,1.2680921136424779
2.45,320,0.9,650,0.0,100,ok,,866,0.6004618937644342,0.5368610659545737,0.9132245417660309,0.43975635571392074,0.23380163608499163,0.22632794457274827,0.007473691512243363,0.9455093811751569,1.2705320361113803
2.45,320,0.9,650,0.0,150,ok,,866,0.6004618937644342,0.5368610659545737,0.9132245417660309,0.43975635571392074,0.23380163608499163,0.22632794457274827,0.007473691512243363,0.9455093811751569,1.2705320361113803
2.45,320,0.9,650,0.0,220,ok,,866,0.6004618937644342,0.5368610659545737,0.9132245417660309,0.43975635571392074,0.23380163608499163,0.22632794457274827,0.007473691512243363,0.9455093811751569,1.2705320361113803
2.45,320,0.9,650,0.0,300,ok,,866,0.6004618937644342,0.5368610659545737,0.9132245417660309,0.43975635571392074,0.23380163608499163,0.22632794457274827,0.007473691512243363,0.9455093811751569,1.2705320361113803
2.55,320,0.9,650,0.035,300,ok,,866,0.6004618937644342,0.5373710934477457,0.9132277504726785,0.43764131713911325,0.24897905615412835,0.22632794457274827,0.022651111581380085,0.9536377864992666,1.2695762384519618
2.45,320,0.7,650,0.015,100,ok,,866,0.6004618937644342,0.5369349991708124,0.913234361402627,0.439052229679007,0.23829548980826534,0.22632794457274827,0.011967545235517074,0.9458357249294932,1.2719656144541576
2.45,320,0.7,500,0.035,220,ok,,866,0.6004618937644342,0.5372059990402295,0.9132435108900965,0.43825033407262287,0.24781024321811176,0.22632794457274827,0.021482298645363496,0.9502700458568376,1.2715253492475846
2.55,320,0.9,800,0.015,220,ok,,866,0.6004618937644342,0.537010899722893,0.9132450288647165,0.43892180316389356,0.2384892161955845,0.22632794457274827,0.012161271622836228,0.9513394682951647,1.271847724764124
